date,BBL.BK,KBANK.BK,KKP.BK,KTB.BK,SCB.BK,TISCO.BK,TTB.BK,XLF,EUFN,USDTHB=X,^SET.BK
2022-11-18,117.80801391601562,113.10539245605467,55.213623046875,13.625314712524414,76.9808349609375,70.71167755126953,1.0757895708084106,33.323123931884766,14.217278480529783,35.84000015258789,1617.3800048828125
2022-11-25,119.4614715576172,113.50086212158205,55.213623046875,13.781929969787598,76.9808349609375,71.07806396484375,1.091610074043274,34.020301818847656,14.559564590454102,35.779998779296875,1620.8399658203125
2022-12-02,118.63472747802734,112.7099151611328,55.213623046875,13.781929969787598,76.6159896850586,71.2612533569336,1.091610074043274,33.8507194519043,14.709833145141602,34.790000915527344,1641.6300048828125
2022-12-09,117.80801391601562,113.10539245605467,55.213623046875,13.781929969787598,75.15663146972656,71.99401092529297,1.0757895708084106,32.531734466552734,14.59295654296875,34.72999954223633,1623.1300048828125
2022-12-16,118.63472747802734,113.50086212158205,56.19607162475586,13.781929969787598,75.52146911621094,72.36039733886719,1.0757895708084106,31.749765396118164,14.359774589538574,35.08399963378906,1619.010009765625
2022-12-23,120.28817749023438,113.8963394165039,58.16097640991211,14.016846656799316,76.6159896850586,72.5435791015625,1.0836999416351318,32.18587112426758,14.73699951171875,34.83000183105469,1617.550048828125
2022-12-30,122.35499572753906,116.66465759277344,57.96448516845703,13.860234260559082,78.0753402709961,72.72677612304688,1.1153405904769895,32.42287063598633,14.69508934020996,34.58000183105469,1668.6600341796875
2023-01-06,129.79550170898438,121.01485443115234,59.33990859985352,14.330073356628418,82.4533920288086,73.27635192871094,1.1469815969467163,33.54155731201172,15.61719799041748,34.040000915527344,1673.8599853515625
2023-01-13,129.3821563720703,122.59674072265624,57.96448516845703,13.860234260559082,81.35887145996094,75.84101867675781,1.1153405904769895,34.243106842041016,16.187231063842773,33.10200119018555,1681.72998046875
2023-01-20,125.24851989746094,114.29180908203124,55.99959182739258,13.390396118164062,79.16984558105469,75.10826110839844,1.1153405904769895,33.51311492919922,16.27105712890625,32.880001068115234,1677.25
2023-01-27,134.3424835205078,116.66465759277344,55.213623046875,14.016846656799316,79.16984558105469,75.47463989257812,1.1469815969467163,34.36635208129883,16.597986221313477,32.779998779296875,1681.300048828125
2023-02-03,133.51576232910156,113.8963394165039,53.64170455932617,13.781929969787598,76.6159896850586,74.37549591064453,1.1469815969467163,34.68868637084961,16.5644588470459,33.04999923706055,1688.3599853515625
2023-02-10,135.58255004882812,113.10539245605467,53.24872970581055,13.468704223632812,73.33244323730469,75.10826110839844,1.1074304580688477,34.593875885009766,16.480627059936523,33.560001373291016,1664.5699462890625
2023-02-17,132.68902587890625,109.1506576538086,52.26628112792969,13.077171325683594,72.42035675048828,74.00911712646484,1.0757895708084106,34.49906921386719,16.732112884521484,34.400001525878906,1651.6700439453125
2023-02-24,135.58255004882812,107.1732940673828,52.462772369384766,13.468704223632812,74.06211853027344,74.74187469482422,1.1074304580688477,33.807010650634766,16.33812141418457,34.71200180053711,1634.02001953125
2023-03-03,131.4489288330078,110.33708953857422,52.462772369384766,13.547008514404297,76.25114440917969,74.74187469482422,1.0995203256607056,34.11985397338867,16.87462043762207,34.81999969482422,1606.8800048828125
2023-03-10,130.62220764160156,107.56877136230467,52.65925979614258,13.312090873718262,74.79178619384766,74.00911712646484,1.091610074043274,31.21886444091797,15.91059684753418,35.0,1599.6500244140625
2023-03-17,126.90196228027344,104.40496826171876,50.3013801574707,13.155476570129396,74.06211853027344,73.64273071289062,1.0678794384002686,29.37019157409668,14.569344520568848,34.43000030517578,1563.6700439453125
2023-03-24,126.48859405517578,104.00950622558594,51.087345123291016,13.233782768249512,74.79178619384766,73.64273071289062,1.0836999416351318,29.525489807128903,14.946574211120604,34.029998779296875,1591.8499755859375
2023-03-31,125.24851989746094,104.80045318603516,49.7119140625,12.920557975769045,74.79178619384766,73.64273071289062,1.1232508420944214,30.630674362182617,15.675878524780272,34.1150016784668,1609.1700439453125
2023-04-07,126.48859405517578,102.82308197021484,49.7119140625,12.998865127563477,75.52146911621094,74.00911712646484,1.139071345329285,30.47823143005371,16.08663558959961,34.119998931884766,1577.0699462890625
2023-04-14,129.79550170898438,107.56877136230467,50.3013801574707,13.468704223632812,76.9808349609375,74.37549591064453,1.149444580078125,31.326173782348636,16.5896053314209,34.000999450683594,1592.6700439453125
2023-04-21,134.40628051757812,104.3214111328125,51.28383255004883,14.836658477783203,79.04521179199219,72.89453887939453,1.2233376502990725,31.65011405944824,16.5896053314209,34.29999923706055,1558.3599853515625
2023-04-28,132.29959106445312,101.47998046875,48.31715393066406,14.67361831665039,79.42891693115234,71.70280456542969,1.1904963254928589,31.602466583251957,16.572839736938477,34.08599853515625,1529.1199951171875
2023-05-05,133.56362915039062,103.10365295410156,48.51847839355469,14.918177604675291,79.42891693115234,72.49728393554688,1.2151272296905518,30.80216407775879,16.497398376464844,33.779998779296875,1533.300048828125
2023-05-12,136.51295471191406,110.00428771972656,50.12904739379883,15.244258880615234,80.96378326416016,73.29177856445312,1.2233376502990725,30.392488479614254,16.178850173950195,33.78200149536133,1561.3499755859375
2023-05-19,134.82762145996094,107.56877136230467,49.72640609741211,15.244258880615234,79.04521179199219,75.87387084960938,1.239758014678955,31.059404373168945,16.430334091186523,34.40999984741211,1514.8900146484375
2023-05-26,137.35560607910156,107.56877136230467,50.73301315307617,15.57033920288086,78.27777862548828,76.46974182128906,1.2972303628921509,30.59256362915039,16.14531898498535,34.729000091552734,1530.8399658203125
2023-06-02,138.19830322265625,106.75692749023438,51.53829956054688,15.896419525146484,80.96378326416016,76.66836547851562,1.371123194694519,31.249950408935547,16.29620933532715,34.58000183105469,1531.199951171875
2023-06-09,137.35560607910156,107.56877136230467,49.927730560302734,15.896419525146484,82.4986343383789,76.86698913574219,1.3629130125045776,31.583415985107425,16.295988082885742,34.60300064086914,1555.1099853515625
2023-06-16,135.67027282714844,105.9450912475586,49.12244415283203,15.65185832977295,81.73120880126953,76.66836547851562,1.3300715684890747,31.99308967590332,16.653093338012695,34.58000183105469,1559.3900146484375
2023-06-23,136.93429565429688,105.53916931152344,48.51847839355469,15.814897537231444,82.11492919921875,76.2711181640625,1.3054407835006714,31.33275413513184,16.121795654296875,35.10499954223633,1505.52001953125
2023-06-30,134.40628051757812,105.13324737548828,48.11583709716797,15.814897537231444,81.73120880126953,77.06562042236328,1.2725993394851685,32.26105880737305,16.705350875854492,35.619998931884766,1503.0999755859375
2023-07-07,131.45692443847656,105.13324737548828,47.31055068969727,15.65185832977295,83.26606750488281,76.66836547851562,1.2643890380859375,32.146217346191406,16.33953857421875,35.18000030517578,1490.510009765625
2023-07-14,133.1422576904297,107.56877136230467,48.31715393066406,15.977938652038574,83.26606750488281,77.26423645019531,1.2808096408843994,32.77785110473633,17.15825843811035,34.54999923706055,1517.9200439453125
2023-07-21,138.61964416503906,104.7273178100586,48.71980285644531,16.467060089111328,84.8009262084961,77.66148376464844,1.3875439167022705,33.74443435668945,17.463098526000977,34.189998626708984,1529.25
2023-07-28,143.2543487548828,101.47998046875,44.89469146728516,16.63010025024414,85.18464660644531,79.05183410644531,1.3875439167022705,33.687015533447266,17.55019760131836,34.45399856567383,1543.27001953125
2023-08-04,141.56898498535156,99.04444122314452,44.49204635620117,16.304019927978516,84.8009262084961,78.65458679199219,1.3875439167022705,33.40947723388672,17.062450408935547,34.560001373291016,1530.4599609375
2023-08-11,146.20367431640625,103.91548919677734,45.498653411865234,16.38553810119629,86.71949768066406,78.85321807861328,1.4368057250976562,33.41904830932617,17.132129669189453,35.119998931884766,1535.1600341796875
2023-08-18,144.09701538085938,104.3214111328125,46.70658874511719,15.896419525146484,87.10321044921875,79.05183410644531,1.4532263278961182,32.51944732666016,16.513734817504883,35.46900177001953,1519.1199951171875
2023-08-25,141.1476593017578,107.162841796875,48.31715393066406,15.733378410339355,89.78921508789062,81.0380630493164,1.4450162649154663,32.529022216796875,16.470186233520508,34.9900016784668,1560.199951171875
2023-09-01,142.41168212890625,105.13324737548828,48.11583709716797,15.814897537231444,90.55664825439452,81.0380630493164,1.395754337310791,33.198936462402344,16.722768783569336,35.00199890136719,1561.510009765625
2023-09-08,142.00564575195312,105.13324737548828,47.297584533691406,15.733378410339355,89.02178955078125,80.84344482421875,1.420385241508484,32.82569885253906,16.304698944091797,35.63199996948242,1547.1700439453125
2023-09-15,143.71142578125,106.36056518554688,46.68066787719727,15.488819122314451,89.41395568847656,81.45127868652344,1.4039645195007324,33.33292007446289,16.83599853515625,35.779998779296875,1542.030029296875
2023-09-22,141.57920837402344,102.69296264648438,45.03553009033203,15.325778007507324,81.17845153808594,80.84344482421875,1.3875439167022705,32.357200622558594,16.609540939331055,36.119998931884766,1522.5899658203125
2023-09-29,142.85853576660156,102.69296264648438,45.446815490722656,15.488819122314451,80.39412689208984,80.0329818725586,1.412174940109253,31.88616943359375,16.470186233520508,36.56600189208984,1471.4300537109375
2023-10-06,142.85853576660156,103.50798034667967,43.80168533325195,15.733378410339355,80.00196075439453,80.4382095336914,1.395754337310791,31.76119804382324,16.496315002441406,36.935001373291016,1438.449951171875
2023-10-13,144.56431579589844,103.91548919677734,44.41860580444336,15.977938652038574,81.57061767578125,81.04605102539062,1.4465090036392212,31.924623489379883,16.32211685180664,36.39899826049805,1450.75
2023-10-20,142.43209838867188,105.13801574707033,42.36219024658203,15.65185832977295,78.23721313476562,78.2094497680664,1.463427186012268,30.953712463378903,15.921470642089844,36.354000091552734,1399.3499755859375
2023-10-27,135.18258666992188,107.58308410644533,40.3057746887207,15.488819122314451,78.43330383300781,78.00682830810547,1.421131610870361,30.232738494873047,15.581788063049316,36.220001220703125,1388.22998046875
2023-11-03,138.16766357421875,108.80562591552734,41.12833786010742,15.57033920288086,78.43330383300781,78.61467742919922,1.4042134284973145,32.472557067871094,16.383089065551758,35.95899963378906,1419.760009765625
2023-11-10,133.90322875976562,107.17559051513672,40.10013198852539,15.325778007507324,76.47246551513672,78.00682830810547,1.3449995517730713,32.59752655029297,16.426637649536133,35.76499938964844,1389.5699462890625
2023-11-17,129.2123565673828,108.39812469482422,41.745262145996094,14.9996976852417,77.64896392822266,78.81729125976562,1.3280813694000244,33.65495300292969,17.306325912475586,35.19499969482422,1415.780029296875
2023-11-24,129.2123565673828,107.58308410644533,41.12833786010742,14.755136489868164,77.84505462646484,80.0329818725586,1.3196221590042114,34.0106315612793,17.506650924682617,35.27399826049805,1397.4300537109375
2023-12-01,127.9330062866211,105.5455322265625,39.277565002441406,14.836658477783203,78.23721313476562,78.81729125976562,1.311163067817688,34.77005386352539,17.785362243652344,35.25699996948242,1380.31005859375
2023-12-08,127.50658416748048,103.50798034667967,39.688846588134766,14.836658477783203,77.84505462646484,79.2225112915039,1.3196221590042114,34.73160171508789,17.959558486938477,35.11000061035156,1380.989990234375
2023-12-15,129.63877868652344,106.36056518554688,40.71706008911133,15.081217765808104,79.21762084960938,79.42513275146484,1.3365403413772583,35.904380798339844,18.072784423828125,34.880001068115234,1391.030029296875
2023-12-22,128.3594512939453,107.17559051513672,40.71706008911133,14.918177604675291,81.57061767578125,79.2225112915039,1.3449995517730713,36.07247161865234,18.466739654541016,34.685001373291016,1405.0899658203125
2023-12-29,133.47677612304688,110.02816009521484,41.33397674560547,14.9996976852417,83.13928985595703,80.84344482421875,1.4126722812652588,36.32365036010742,18.53749656677246,34.290000915527344,1415.8499755859375
2024-01-05,132.6239013671875,110.84319305419922,41.53962707519531,15.244258880615234,83.53145599365234,81.04605102539062,1.4126722812652588,36.46855926513672,18.43136405944824,34.48899841308594,1427.9599609375
2024-01-12,127.9330062866211,107.99059295654295,40.51141357421875,14.9996976852417,82.35496520996094,81.85650634765625,1.3788360357284546,36.32365036010742,18.227947235107425,34.98699951171875,1413.530029296875
2024-01-19,123.24215698242188,102.28543853759766,39.48320388793945,14.755136489868164,82.35496520996094,79.2225112915039,1.4295908212661743,36.6424446105957,18.006839752197266,35.529998779296875,1382.510009765625
2024-01-26,119.4041519165039,99.432861328125,40.3057746887207,13.124735832214355,82.74713134765625,79.83036041259766,1.5057227611541748,37.338008880615234,18.289857864379883,35.72999954223633,1368.1500244140625
2024-02-02,119.4041519165039,99.0253448486328,40.71706008911133,13.124735832214355,82.35496520996094,80.84344482421875,1.5141818523406982,37.65681076049805,18.12181663513184,35.29800033569336,1384.0799560546875
2024-02-09,120.2570343017578,97.39530181884766,40.922698974609375,13.04321575164795,80.78630065917969,80.0329818725586,1.5311000347137451,37.75341033935547,17.95377540588379,35.83000183105469,1388.3699951171875
2024-02-16,119.4041519165039,97.80280303955078,40.10013198852539,12.79865550994873,81.17845153808594,80.235595703125,1.5818547010421753,38.28474044799805,18.254478454589844,36.040000915527344,1386.27001953125
2024-02-23,121.536376953125,101.06291198730467,41.12833786010742,13.287775039672852,88.23745727539062,81.04605102539062,1.5903139114379885,38.9319953918457,18.61709213256836,35.93000030517578,1398.1400146484375
2024-03-01,121.10993194580078,100.65538787841795,42.773475646972656,13.206256866455078,87.45311737060547,81.04605102539062,1.5649365186691284,38.92234802246094,18.847042083740234,35.83000183105469,1367.4200439453125
2024-03-08,121.10993194580078,100.65538787841795,44.41860580444336,13.04321575164795,89.02178955078125,82.2617416381836,1.573395848274231,39.24113464355469,19.342321395874023,35.492000579833984,1386.4200439453125
2024-03-15,117.69837951660156,101.87793731689452,43.596038818359375,13.124735832214355,90.1982879638672,81.45127868652344,1.5564775466918943,39.40536880493164,19.70493507385254,35.7599983215332,1386.0400390625
2024-03-22,118.97770690917967,100.65538787841795,42.36219024658203,13.124735832214355,90.1982879638672,81.04605102539062,1.5818547010421753,40.16463851928711,19.917192459106445,36.29100036621094,1381.0400390625
2024-03-29,118.55126953125,101.06291198730467,43.39039611816406,13.858417510986328,89.41395568847656,80.64082336425781,1.539559245109558,40.84341430664063,20.111766815185547,36.36000061035156,1377.93994140625
2024-04-05,117.2719268798828,101.06291198730467,42.36219024658203,13.532336235046388,88.23745727539062,80.235595703125,1.488804578781128,40.310089111328125,20.129457473754883,36.678001403808594,1375.5799560546875
2024-04-12,123.24215698242188,103.1004638671875,43.596038818359375,13.939935684204102,90.5904541015625,81.04605102539062,1.5480183362960815,38.84585571289063,19.36000633239746,36.4109992980957,1396.3800048828125
2024-04-19,122.3892593383789,103.1004638671875,43.596038818359375,13.912455558776855,97.18742370605467,81.04605102539062,1.5349364280700684,39.15615463256836,19.413074493408203,36.79600143432617,1332.0799560546875
2024-04-26,120.22590637207033,110.37310791015624,44.01431655883789,14.170092582702637,89.61437225341797,83.00629425048828,1.5611001253128052,39.58282470703125,19.86412811279297,37.00699996948242,1359.93994140625
2024-05-03,119.78389739990234,112.08431243896484,44.01431655883789,14.427730560302734,89.19364929199219,83.2213363647461,1.5349364280700684,39.32099914550781,20.023326873779297,36.79999923706055,1369.9200439453125
2024-05-10,122.8779525756836,114.22332763671876,44.86483001708984,14.427730560302734,90.87654113769533,83.65142059326172,1.5349364280700684,40.56221389770508,20.819305419921875,36.70000076293945,1371.9000244140625
2024-05-17,122.8779525756836,114.6511459350586,44.86483001708984,14.599489212036133,89.61437225341797,84.51158142089844,1.5262151956558228,41.20220565795898,21.34111213684082,36.18999862670898,1382.6800537109375
2024-05-24,123.31996154785156,114.6511459350586,43.589054107666016,14.599489212036133,90.03510284423828,84.51158142089844,1.5174939632415771,40.348876953125,21.234983444213867,36.63199996948242,1364.47998046875
2024-05-31,122.8779525756836,113.3677215576172,43.589054107666016,14.599489212036133,89.61437225341797,84.29653930664062,1.5000516176223757,40.377967834472656,21.40302276611328,36.680999755859375,1345.6600341796875
2024-06-07,118.015869140625,109.51750183105467,42.52590560913086,15.20064640045166,88.3521957397461,83.4363784790039,1.447724223136902,40.22281265258789,21.18191909790039,36.39500045776367,1332.739990234375
2024-06-14,119.34188842773438,111.22872161865234,40.82487106323242,15.20064640045166,89.19364929199219,83.00629425048828,1.4651665687561035,39.41797637939453,20.08531188964844,36.749000549316406,1306.56005859375
2024-06-21,116.68984985351562,106.95069122314452,40.39960861206055,14.599489212036133,89.19364929199219,82.79125213623047,1.4651665687561035,40.07736587524414,20.41443252563477,36.71699905395508,1306.4100341796875
2024-06-28,115.36383819580078,107.37848663330078,39.54909133911133,14.685368537902832,86.66930389404297,82.14611053466797,1.49133038520813,40.02186965942383,20.441858291625977,36.81999969482422,1300.9599609375
2024-07-05,120.22590637207033,110.80091094970705,39.9743537902832,15.114765167236328,88.7729263305664,82.57621002197266,1.543657660484314,40.44048690795898,20.981245040893555,36.630001068115234,1311.989990234375
2024-07-12,119.78389739990234,111.22872161865234,39.336463928222656,15.028885841369627,89.61437225341797,82.57621002197266,1.5523788928985596,41.25825881958008,21.319503784179688,36.02899932861328,1332.0400390625
2024-07-19,117.1318588256836,109.08970642089844,34.871238708496094,14.685368537902832,85.4071273803711,80.64082336425781,1.543657660484314,41.715816497802734,21.08180809020996,36.13999938964844,1317.1400146484375
2024-07-26,120.22590637207033,109.51750183105467,33.17020797729492,15.286524772644045,86.66930389404297,80.21073913574219,1.4826091527938845,42.260990142822266,21.310361862182617,36.209999084472656,1307.2099609375
2024-08-02,120.66791534423828,113.79553985595705,33.17020797729492,15.286524772644045,86.24856567382812,79.13552856445312,1.473887920379639,40.94672393798828,20.149309158325195,35.573001861572266,1313.0799560546875
2024-08-09,115.36383819580078,110.80091094970705,32.1070556640625,15.286524772644045,85.82785034179688,77.84527587890625,1.4564454555511477,41.27772903442383,20.28644180297852,35.2599983215332,1297.0699462890625
2024-08-16,115.36383819580078,114.22332763671876,33.80809783935547,15.54416275024414,87.09002685546875,78.49040222167969,1.5262151956558228,42.61145782470703,21.264650344848636,35.04399871826172,1303.0
2024-08-23,125.97201538085938,118.5013656616211,38.06068420410156,16.14531707763672,91.7179946899414,81.50099182128906,1.5872639417648315,43.253997802734375,22.032594680786133,34.4900016784668,1354.8699951171875
2024-08-30,124.6459732055664,122.77938842773438,39.123836517333984,15.715920448303224,90.03510284423828,82.14611053466797,1.6134275197982788,44.52932357788086,22.07830238342285,33.88999938964844,1359.0699462890625
2024-09-06,134.9584197998047,125.3462142944336,42.4023666381836,17.34762954711914,97.32365417480467,85.1567153930664,1.7093610763549805,43.11770248413086,21.447492599487305,33.58100128173828,1427.6400146484375
2024-09-13,142.58065795898438,136.07044982910156,45.24376678466797,17.605268478393555,96.03743743896484,85.59567260742188,1.761688470840454,43.331878662109375,22.014307022094727,33.38399887084961,1424.3900146484375
2024-09-20,142.58065795898438,136.07044982910156,44.36948394775391,17.605268478393555,95.60869598388672,85.59567260742188,1.674476146697998,44.451438903808594,22.46227264404297,33.11000061035156,1451.68994140625
2024-09-27,138.0970001220703,133.04664611816406,44.150917053222656,17.77702522277832,95.17996215820312,85.1567153930664,1.6919186115264893,44.114349365234375,22.78224754333496,32.36600112915039,1450.1500244140625
2024-10-04,135.4067840576172,130.454833984375,42.62093353271485,17.77702522277832,93.89373779296876,84.71776580810547,1.6831973791122437,44.60288238525391,22.18800926208496,33.11000061035156,1444.25
2024-10-11,138.54534912109375,131.75074768066406,45.46233367919922,18.54994010925293,94.32247924804688,84.93724060058594,1.687709927558899,45.443153381347656,22.28857421875,33.430999755859375,1470.0999755859375
2024-10-18,138.0970001220703,130.88677978515625,45.89946746826172,18.464059829711918,94.32247924804688,85.59567260742188,1.6516093015670776,46.52769088745117,22.57198143005371,33.14400100708008,1489.8199462890625
2024-10-25,133.61331176757812,126.5671157836914,47.64802169799805,17.94878387451172,97.32365417480467,85.1567153930664,1.6064833402633667,45.56040573120117,21.93202781677246,33.672000885009766,1463.4200439453125
2024-11-01,130.92312622070312,125.70317840576172,47.8665885925293,17.77702522277832,96.46617889404295,84.93724060058594,1.6064833402633667,45.57017517089844,22.07830238342285,33.8129997253418,1464.1700439453125
2024-11-08,133.16494750976562,128.2949981689453,46.33660507202149,18.03466415405273,98.60987091064452,84.27880859375,1.6155084371566772,48.06167602539063,21.76746940612793,33.97999954223633,1464.68994140625
2024-11-15,133.16494750976562,127.4310531616211,44.36948394775391,17.605268478393555,98.18113708496094,84.49828338623047,1.5794076919555664,48.72608184814453,21.6029109954834,34.97200012207031,1442.6300048828125
2024-11-22,134.0616912841797,129.15892028808594,45.46233367919922,17.605268478393555,98.18113708496094,84.93724060058594,1.6245336532592771,49.56635665893555,21.429208755493164,34.720001220703125,1446.300048828125
2024-11-29,134.0616912841797,130.0228729248047,43.71377944946289,17.175870895385742,98.18113708496094,84.71776580810547,1.5884329080581665,50.1623649597168,21.83146476745605,34.400001525878906,1427.5400390625
2024-12-06,136.3035125732422,134.7745361328125,45.02519607543945,17.77702522277832,101.18230438232422,84.93724060058594,1.6516093015670776,49.24393081665039,22.379995346069336,34.06999969482422,1451.9599609375
2024-12-13,134.51004028320312,136.50241088867188,45.46233367919922,18.29230117797852,101.6110382080078,85.59567260742188,1.6696596145629885,48.40365219116211,22.242860794067383,33.91999816894531,1431.6700439453125
2024-12-20,134.0616912841797,131.75074768066406,43.49521255493164,17.519386291503906,99.89608764648438,85.81513977050781,1.6245336532592771,47.39728164672852,21.52938461303711,34.58000183105469,1365.0699462890625
2024-12-27,134.9584197998047,134.7745361328125,45.68090057373047,18.12054443359375,100.32482147216795,86.47357177734375,1.6606343984603882,47.834903717041016,21.762487411499023,34.119998931884766,1401.4599609375
2025-01-03,136.7518768310547,133.47862243652344,45.68090057373047,18.464059829711918,101.18230438232422,86.25408935546875,1.6696596145629885,47.67791366577149,21.706544876098636,34.380001068115234,1384.760009765625
2025-01-10,136.3035125732422,137.79832458496094,46.33660507202149,18.635820388793945,102.03977966308594,86.69304656982422,1.6245336532592771,46.43174743652344,21.809106826782227,34.51300048828125,1367.989990234375
2025-01-17,134.9584197998047,139.09423828125,45.24376678466797,18.979337692260746,104.1834716796875,86.69304656982422,1.642584204673767,49.28712463378906,22.676252365112305,34.53799819946289,1340.6300048828125
2025-01-24,136.7518768310547,136.93438720703125,46.77374649047852,19.40873336791992,105.46968841552734,86.47357177734375,1.687709927558899,49.895484924316406,23.51542091369629,33.98199844360352,1354.0699462890625
