date,BBL.BK,EUFN,KBANK.BK,KKP.BK,KTB.BK,SCB.BK,TISCO.BK,TTB.BK,USDTHB=X,XLF,^SET.BK
2022-08-23,111.61211395263672,12.906584739685059,122.1907958984375,53.090843200683594,12.920557975769043,75.14604949951172,67.78062438964844,0.9497284293174744,36.119998931884766,31.91164207458496,1633.5699462890625
2022-08-24,111.61211395263672,12.881538391113281,122.97913360595703,54.049163818359375,12.920557975769043,75.14604949951172,68.33019256591797,0.973082423210144,36.04499816894531,32.08034133911133,1631.550048828125
2022-08-25,113.65631103515625,12.998416900634766,124.16162872314453,54.432491302490234,12.998865127563477,79.46066284179688,68.33019256591797,1.004220724105835,36.05699920654297,32.577049255371094,1643.52001953125
2022-08-26,112.838623046875,12.622739791870117,123.76744079589844,54.432491302490234,12.998865127563477,79.46066284179688,68.14701080322266,0.9964362382888794,35.810001373291016,31.602367401123047,1644.780029296875
2022-08-29,112.02095794677734,12.697876930236816,122.1907958984375,54.815818786621094,12.998865127563477,78.0224609375,67.78062438964844,0.9886515736579895,36.290000915527344,31.377445220947266,1626.52001953125
2022-08-30,112.838623046875,12.706222534179688,122.58497619628906,55.199161529541016,13.077171325683594,79.8202133178711,67.96381378173828,0.9886515736579895,36.31999969482422,31.208744049072266,1639.449951171875
2022-08-31,112.02095794677734,12.689525604248047,121.00830841064453,55.58247375488281,13.233782768249512,79.46066284179688,68.69657135009766,0.9886515736579895,36.43899917602539,30.974441528320312,1638.9300537109375
2022-09-01,111.20329284667969,12.497514724731445,120.21998596191406,54.6241569519043,13.077171325683594,78.7415542602539,68.14701080322266,0.9808669686317444,36.62200164794922,31.068161010742188,1621.949951171875
2022-09-02,111.61211395263672,12.489166259765625,119.82582092285156,54.24083709716797,12.842251777648926,78.38201141357422,67.78062438964844,0.9808669686317444,36.768001556396484,30.824495315551758,1622.1500244140625
2022-09-05,112.838623046875,,120.21998596191406,54.815818786621094,13.155476570129395,80.17976379394531,68.33019256591797,0.9966873526573181,36.72999954223633,,1622.0
2022-09-06,112.02095794677734,12.564303398132324,119.0374755859375,54.6241569519043,13.233782768249512,80.17976379394531,67.78062438964844,1.004597783088684,36.540000915527344,30.7495174407959,1633.8699951171875
2022-09-07,110.7808609008789,12.689525604248047,117.06011962890625,54.42766571044922,13.077171325683594,80.17976379394531,67.78062438964844,0.9887772798538208,36.6879997253418,31.358694076538086,1639.9200439453125
2022-09-08,109.95415496826172,12.806404113769531,116.2691879272461,54.820640563964844,12.998865127563477,80.17976379394531,67.59742736816406,0.9887772798538208,36.52000045776367,31.91164207458496,1640.0
2022-09-09,111.1942367553711,13.173731803894043,117.85108184814453,55.01713562011719,13.155476570129395,80.17976379394531,67.78062438964844,0.9966873526573181,36.40999984741211,32.20217514038086,1654.6199951171875
2022-09-12,112.02095794677734,13.53271198272705,119.43295288085938,55.60661315917969,13.312090873718262,80.17976379394531,68.8797607421875,1.0204179286956787,36.369998931884766,32.46459197998047,1665.739990234375
2022-09-13,111.60758972167969,13.140339851379395,119.43295288085938,55.80309295654297,13.233782768249512,79.8202133178711,68.69657135009766,1.004597783088684,36.268001556396484,31.255603790283203,1661.0899658203125
2022-09-14,111.1942367553711,13.198779106140137,118.64202117919922,55.60661315917969,13.155476570129395,79.10111236572266,68.51338958740234,1.0125077962875366,36.599998474121094,31.161888122558594,1656.5799560546875
2022-09-15,110.7808609008789,13.28226089477539,117.45559692382812,54.820640563964844,12.998865127563477,76.58425903320312,68.51338958740234,0.9966873526573181,36.630001068115234,31.264982223510742,1642.3299560546875
2022-09-16,110.7808609008789,13.190428733825684,117.06011962890625,54.62416076660156,13.155476570129395,75.50560760498047,68.69657135009766,0.9966873526573181,36.939998626708984,30.98381805419922,1630.4000244140625
2022-09-19,112.434326171875,13.232170104980469,118.24653625488281,55.41011047363281,13.312090873718262,76.2247085571289,69.79572296142578,0.9966873526573181,36.79999923706055,31.335227966308594,1631.5699462890625
2022-09-20,112.8476791381836,12.956676483154297,119.03749084472656,55.80309295654297,13.312090873718262,77.3033676147461,69.6125259399414,0.9966873526573181,36.900001525878906,30.87358856201172,1638.5899658203125
2022-09-21,112.434326171875,12.739617347717285,118.64202117919922,55.80309295654297,13.312090873718262,76.94380187988281,69.42933654785156,0.9966873526573181,36.97999954223633,30.23293685913086,1633.449951171875
2022-09-22,113.67440032958984,12.656132698059082,119.43295288085938,55.99958419799805,13.312090873718262,77.66291046142578,69.9789047241211,1.0125077962875366,37.209999084472656,29.724185943603516,1645.2900390625
2022-09-23,116.15458679199219,12.10513973236084,119.82843017578125,55.80309295654297,13.233782768249512,78.0224609375,69.24614715576172,1.004597783088684,37.369998931884766,29.253122329711914,1631.7099609375
2022-09-26,114.91449737548828,11.846341133117676,118.24653625488281,55.21363067626953,13.233782768249512,76.94380187988281,68.8797607421875,0.9729567170143127,37.58000183105469,28.791479110717773,1621.25
